--- 分析日志 for: VAH27.csv ---
--- 协议: Baseline ---

[高级数据清洗]: 发现并删除了 1 个数据点。

清洗后发现 4128 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
240      | 224405.12       | 784.31     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
241      | 225219.43       | 1467.82    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.99V, P= 11.92W
242      | 226717.25       | 1752.91    | 恒压充电 (CV Charge)                    | I=  924.4mA, V=4.20V, P=  3.88W
243      | 228500.17       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
244      | 229370.22       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14365.0mA, V=3.74V, P=-53.68W
245      | 229445.17       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.4mA, V=3.81V, P=-16.26W
246      | 230245.17       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16242.3mA, V=3.25V, P=-52.56W
247      | 230380.16       | 794.88     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
248      | 231205.04       | 1469.66    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.99V, P= 11.92W
249      | 232704.71       | 1759.73    | 恒压充电 (CV Charge)                    | I=  923.4mA, V=4.20V, P=  3.88W
250      | 234494.43       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
251      | 235364.49       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14358.0mA, V=3.74V, P=-53.67W
252      | 235439.44       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.4mA, V=3.81V, P=-16.26W
253      | 236239.43       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16235.2mA, V=3.25V, P=-52.56W
254      | 236374.43       | 824.64     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
255      | 237229.08       | 1471.64    | 恒流充电 (CC Charge)                    | I= 2988.0mA, V=3.99V, P= 11.93W
256      | 238730.72       | 1749.17    | 恒压充电 (CV Charge)                    | I=  919.1mA, V=4.20V, P=  3.86W
257      | 240509.88       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
258      | 241379.93       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14356.2mA, V=3.74V, P=-53.67W
259      | 241454.89       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.1mA, V=3.81V, P=-16.26W
260      | 242254.88       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16238.2mA, V=3.25V, P=-52.56W
261      | 242389.88       | 817.49     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
262      | 243237.37       | 1470.31    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.99V, P= 11.93W
263      | 244737.68       | 1756.04    | 恒压充电 (CV Charge)                    | I=  921.2mA, V=4.20V, P=  3.87W
264      | 246523.73       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
265      | 247393.78       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14359.2mA, V=3.74V, P=-53.67W
266      | 247468.73       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.3mA, V=3.81V, P=-16.26W
267      | 248268.73       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16239.9mA, V=3.25V, P=-52.55W
268      | 248403.73       | 811.54     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
269      | 249245.26       | 1470.91    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.99V, P= 11.93W
270      | 250746.17       | 1761.45    | 恒压充电 (CV Charge)                    | I=  919.9mA, V=4.20V, P=  3.86W
271      | 252537.62       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
272      | 253407.67       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14357.4mA, V=3.74V, P=-53.67W
273      | 253482.62       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.7mA, V=3.81V, P=-16.26W
274      | 254282.62       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16241.6mA, V=3.25V, P=-52.56W
275      | 254417.62       | 827.57     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
276      | 255275.19       | 1471.22    | 恒流充电 (CC Charge)                    | I= 2988.0mA, V=3.99V, P= 11.93W
277      | 256776.42       | 1758.58    | 恒压充电 (CV Charge)                    | I=  919.3mA, V=4.20V, P=  3.86W
278      | 258565.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
279      | 259435.05       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14358.1mA, V=3.74V, P=-53.67W
280      | 259510.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.8mA, V=3.81V, P=-16.26W
281      | 260310.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16241.4mA, V=3.25V, P=-52.55W
282      | 260445.00       | 847.15     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
283      | 261322.15       | 1470.27    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.99V, P= 11.93W
284      | 262822.41       | 1696.57    | 恒压充电 (CV Charge)                    | I=  946.4mA, V=4.20V, P=  3.97W
285      | 264548.99       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
286      | 265419.04       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14367.0mA, V=3.74V, P=-53.68W
287      | 265493.99       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.9mA, V=3.81V, P=-16.26W
288      | 266293.99       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16258.4mA, V=3.25V, P=-52.56W
289      | 266428.99       | 828.81     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
290      | 267287.79       | 1473.98    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.99V, P= 11.93W
291      | 268791.78       | 1756.71    | 恒压充电 (CV Charge)                    | I=  921.4mA, V=4.20V, P=  3.87W
292      | 270578.49       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
293      | 271448.54       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14367.1mA, V=3.74V, P=-53.67W
294      | 271523.49       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.6mA, V=3.81V, P=-16.26W
295      | 272323.49       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16258.1mA, V=3.25V, P=-52.56W
296      | 272458.49       | 804.35     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
297      | 273292.84       | 1470.42    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.99V, P= 11.93W
298      | 274793.26       | 1771.61    | 恒压充电 (CV Charge)                    | I=  908.0mA, V=4.20V, P=  3.81W
299      | 276594.87       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
300      | 277464.92       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14370.8mA, V=3.74V, P=-53.68W
301      | 277539.87       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4275.3mA, V=3.81V, P=-16.26W
302      | 278339.87       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16263.8mA, V=3.25V, P=-52.56W
303      | 278474.86       | 811.15     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
304      | 279316.02       | 1469.72    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.99V, P= 11.92W
305      | 280815.74       | 1775.81    | 恒压充电 (CV Charge)                    | I=  909.0mA, V=4.20V, P=  3.82W
306      | 282621.54       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
307      | 283491.60       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14369.0mA, V=3.74V, P=-53.67W
308      | 283566.55       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.4mA, V=3.81V, P=-16.26W
309      | 284366.54       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16263.9mA, V=3.25V, P=-52.55W
310      | 284501.54       | 818.26     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
311      | 285349.80       | 1470.76    | 恒流充电 (CC Charge)                    | I= 2988.5mA, V=3.99V, P= 11.93W
312      | 286850.56       | 1772.65    | 恒压充电 (CV Charge)                    | I=  907.9mA, V=4.20V, P=  3.81W
313      | 288653.21       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
314      | 289523.27       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14369.2mA, V=3.74V, P=-53.67W
315      | 289598.22       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.4mA, V=3.81V, P=-16.26W
316      | 290398.22       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16268.3mA, V=3.25V, P=-52.56W
317      | 290533.21       | 824.44     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
318      | 291387.65       | 1471.64    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.99V, P= 11.93W
319      | 292889.29       | 1755.34    | 恒压充电 (CV Charge)                    | I=  919.4mA, V=4.20V, P=  3.86W
320      | 294674.63       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
321      | 295544.68       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14371.1mA, V=3.74V, P=-53.67W
322      | 295619.63       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.9mA, V=3.81V, P=-16.26W
323      | 296419.63       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16272.7mA, V=3.24V, P=-52.55W
324      | 296554.63       | 813.22     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
325      | 297397.85       | 1472.73    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.99V, P= 11.93W
326      | 298900.58       | 1766.59    | 恒压充电 (CV Charge)                    | I=  920.0mA, V=4.20V, P=  3.86W
327      | 300697.17       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
328      | 301567.22       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14375.4mA, V=3.74V, P=-53.68W
329      | 301642.18       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4275.7mA, V=3.81V, P=-16.26W
330      | 302442.17       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16279.8mA, V=3.24V, P=-52.56W
331      | 302577.17       | 813.31     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
332      | 303420.48       | 1471.69    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.99V, P= 11.93W
333      | 304922.18       | 1783.82    | 恒压充电 (CV Charge)                    | I=  908.7mA, V=4.20V, P=  3.82W
334      | 306736.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
335      | 307606.05       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14374.1mA, V=3.74V, P=-53.67W
336      | 307681.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4275.7mA, V=3.81V, P=-16.26W
337      | 308481.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16283.0mA, V=3.24V, P=-52.56W
338      | 308616.00       | 804.58     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
339      | 309450.58       | 1470.95    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.99V, P= 11.93W
340      | 310951.53       | 1780.71    | 恒压充电 (CV Charge)                    | I=  909.0mA, V=4.20V, P=  3.82W
341      | 312762.24       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
342      | 313632.29       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14375.4mA, V=3.74V, P=-53.67W
343      | 313707.24       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4276.2mA, V=3.81V, P=-16.26W
344      | 314507.24       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16278.7mA, V=3.24V, P=-52.55W
345      | 314642.24       | 819.97     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
346      | 315492.21       | 1471.62    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.99V, P= 11.93W
347      | 316993.83       | 1772.46    | 恒压充电 (CV Charge)                    | I=  908.0mA, V=4.20V, P=  3.81W
348      | 318796.29       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
349      | 319666.34       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14373.4mA, V=3.74V, P=-53.67W
350      | 319741.29       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4275.5mA, V=3.81V, P=-16.26W
351      | 320541.29       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16276.9mA, V=3.24V, P=-52.55W
352      | 320676.29       | 845.08     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
353      | 321551.37       | 1474.13    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.99V, P= 11.93W
354      | 323055.50       | 1747.52    | 恒压充电 (CV Charge)                    | I=  918.2mA, V=4.20V, P=  3.86W
355      | 324833.02       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
356      | 325703.07       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14372.8mA, V=3.74V, P=-53.67W
357      | 325778.02       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4275.8mA, V=3.81V, P=-16.26W
358      | 326578.02       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16278.1mA, V=3.24V, P=-52.55W
359      | 326713.02       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
360      | 327592.30       | 3638.89    | 其他充电阶段                              | I= 1488.8mA, V=3.98V, P=  5.93W
361      | 331261.19       | 1608.33    | 恒压充电 (CV Charge)                    | I=  434.0mA, V=4.20V, P=  1.82W
362      | 332899.51       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
363      | 333769.57       | 3599.94    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=4.06V, P= -2.48W
364      | 337369.51       | 30.00      | RPT: IR测量前静置                        | I=  -79.3mA, V=4.02V, P= -0.32W
365      | 337399.51       | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=3.80V, P= -2.32W
366      | 344599.51       | 30.00      | RPT: IR测量前静置                        | I=  -78.2mA, V=3.62V, P= -0.28W
367      | 344629.51       | 7013.32    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=3.28V, P= -2.01W

>>> RPT数据点记录: Capacity = 3025.68 mAh, Mission Cycle = 50 <<<

368      | 351672.84       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
369      | 352572.83       | 2942.86    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.81V, P= 11.39W
370      | 355545.69       | 1883.67    | 恒压充电 (CV Charge)                    | I=  920.3mA, V=4.20V, P=  3.87W
